Day,Mid,Bid,Ask,Spread,Drift,Volatility,Jump,News
1113,148.512,143.515,153.508,9.9929,0.00016495,-0.000710026,0,No news
1114,148.704,143.698,153.71,10.0113,0.000164959,0.00112861,0,No news
1115,154.542,149.6,159.484,9.88387,0.000119302,-0.011613,0.05,"Global macro uncertainty rises"
1116,151.957,147.042,156.872,9.83016,0.000119421,-0.0169842,0,No news
1117,148.784,143.89,153.678,9.78774,0.000119957,-0.0212256,0,No news
1118,146.462,141.541,151.382,9.84102,0.000168347,-0.0158979,0,No news
1119,149.191,144.1,154.283,10.183,0.000166622,0.0182978,0,No news
1120,147.735,142.785,152.685,9.90021,0.000167696,-0.00997878,0,No news
1121,148.057,143.047,153.067,10.0202,0.000165269,0.00201603,0,No news
1122,147.162,142.193,152.131,9.93765,0.000167819,-0.00623517,0,No news
1123,148.422,143.38,153.463,10.0836,0.000165975,0.00835834,0,No news
1124,148.773,143.762,153.784,10.022,0.000168799,0.00219644,0,No news
1125,150.78,145.714,155.846,10.1323,0.000167761,0.013233,0,No news
1126,150.444,145.456,155.432,9.97597,0.000169071,-0.00240312,0,No news
1127,150.311,145.317,155.306,9.98954,0.000166384,-0.00104581,0,No news
1128,147.787,142.872,152.701,9.82895,0.000166425,-0.0171046,0,No news
1129,146.215,141.269,151.161,9.89147,0.000160095,-0.0108535,0,No news
1130,147.398,142.608,152.188,9.57975,8.60117e-05,-0.0420252,0.05,"Global macro uncertainty rises"
1131,149.1,144.043,154.157,10.1139,8.55378e-05,0.011392,0,No news
1132,149.391,144.382,154.401,10.0187,8.77815e-05,0.00186619,0,No news
1133,148.857,143.876,153.839,9.96261,0.000158455,-0.00373887,0,No news
1134,146.47,141.552,151.389,9.83678,0.000156353,-0.0163224,0,No news
1135,145.708,140.735,150.682,9.9463,0.000154786,-0.00537033,0,No news
1136,140.882,135.901,145.863,9.96251,6.37097e-05,-0.00374893,-0.03,"Rumor: firm exploring strategic options"
1137,136.054,131.228,140.879,9.65064,6.36959e-05,-0.0349361,0,No news
1138,132.861,127.98,137.741,9.76097,0.000153625,-0.0239029,0,No news
1139,140.062,134.949,145.176,10.2268,0.000108682,0.0226777,0.03,"Rumor: firm exploring strategic options"
1140,140.8,135.774,145.826,10.0515,0.000105811,0.00514751,0,No news
1141,138.584,133.664,143.504,9.83977,0.000156848,-0.0160226,0,No news
1142,137.338,132.384,142.292,9.90815,0.000153208,-0.00918475,0,No news
1143,136.875,131.893,141.857,9.96471,0.000153708,-0.00352866,0,No news
1144,136.588,131.6,141.577,9.97749,0.000155261,-0.00225096,0,No news
1145,137.821,132.777,142.865,10.0883,0.000155765,0.00882881,0,No news
1146,138.765,133.732,143.798,10.0667,0.000153048,0.00667198,0,No news
1147,138.21,133.23,143.189,9.95835,0.000154063,-0.00416519,0,No news
1148,139.89,134.831,144.95,10.1193,0.000154036,0.0119336,0,No news
1149,141.064,136.023,146.105,10.082,0.00015444,0.00819766,0,No news
1150,141.62,136.601,146.639,10.0378,0.000154376,0.00378226,0,No news
1151,142.988,137.941,148.036,10.0946,0.000156751,0.00945892,0,No news
1152,141.941,136.978,146.903,9.92489,0.000156518,-0.00751052,0,No news
1153,141.372,136.393,146.351,9.95831,0.000154983,-0.0041692,0,No news
1154,141.753,136.741,146.766,10.0254,0.000151011,0.00254318,0,No news
1155,140.635,135.676,145.595,9.91932,0.000149486,-0.00806849,0,No news
1156,140.683,135.682,145.684,10.0019,0.000150899,0.000189358,0,No news
1157,140.897,135.89,145.904,10.0136,0.000151819,0.00136465,0,No news
1158,140.171,135.197,145.144,9.9468,0.000153061,-0.00532029,0,No news
1159,138.842,133.891,143.794,9.90323,0.000155346,-0.00967677,0,No news
1160,138.35,133.369,143.332,9.96291,0.000160091,-0.00370887,0,No news
1161,136.457,131.527,141.388,9.86066,0.000156523,-0.0139345,0,No news
1162,134.826,129.887,139.765,9.87812,0.000159228,-0.0121879,0,No news
1163,133.472,128.524,138.421,9.89754,0.000156978,-0.0102455,0,No news
1164,132.97,127.99,137.95,9.96071,0.000158485,-0.00392929,0,No news
1165,129.98,124.844,135.116,10.2724,2.27612e-05,0.0272359,-0.05,"Global macro uncertainty rises"
1166,129.423,124.445,134.402,9.95668,3.79232e-05,-0.00433188,0,No news
1167,130.47,125.43,135.51,10.08,5.29408e-05,0.00800295,0,No news
1168,132.457,127.383,137.532,10.1495,0.000170502,0.0149453,0,No news
1169,132.289,127.296,137.282,9.98558,0.000172961,-0.00144196,0,No news
1170,132.609,127.598,137.621,10.0224,0.000173548,0.00224272,0,No news
1171,132.564,127.567,137.562,9.99483,0.000177428,-0.000516554,0,No news
1172,132.456,127.461,137.451,9.99004,0.000174736,-0.000995763,0,No news
1173,132.336,127.341,137.33,9.98923,0.000172798,-0.00107703,0,No news
1174,132.024,127.036,137.011,9.97466,0.000171883,-0.00253381,0,No news
1175,131.656,126.671,136.641,9.97036,0.000177692,-0.00296388,0,No news
1176,132.619,127.584,137.655,10.0711,0.000176593,0.00711183,0,No news
1177,132.718,127.715,137.721,10.0057,0.000176302,0.000566269,0,No news
1178,132.42,127.432,137.408,9.97574,0.000176926,-0.00242589,0,No news
1179,132.413,127.414,137.412,9.99774,0.000176942,-0.00022591,0,No news
1180,131.816,126.839,136.792,9.95297,0.000178878,-0.00470259,0,No news
1181,132.285,127.268,137.302,10.0337,0.000180186,0.0033739,0,No news
1182,133.701,128.648,138.753,10.1046,0.000182108,0.0104632,0,No news
1183,133.296,128.313,138.28,9.96791,0.000181137,-0.00320866,0,No news
1184,133.796,128.779,138.814,10.0356,0.00018064,0.00356235,0,No news
1185,132.625,127.669,137.58,9.91023,0.000181105,-0.00897731,0,No news
1186,132.916,127.906,137.926,10.0202,0.000177962,0.00201823,0,No news
1187,133.106,128.1,138.112,10.0125,0.000177861,0.00124995,0,No news
1188,131.824,126.873,136.774,9.9014,0.000178265,-0.00985957,0,No news
1189,132.878,127.839,137.917,10.0779,0.000180208,0.00778797,0,No news
1190,132.386,127.405,137.366,9.96108,0.00017716,-0.00389237,0,No news
1191,126.708,121.677,131.738,10.0607,9.53197e-05,0.00606782,-0.05,"Global macro uncertainty rises"
1192,126.662,121.665,131.66,9.99541,0.000102316,-0.000459409,0,No news
1193,125.309,120.363,130.255,9.89159,9.99726e-05,-0.0108405,0,No news
1194,128.623,123.643,133.602,9.95929,0.000170839,-0.00407084,0.03,"Rumor: firm exploring strategic options"
1195,125.629,120.748,130.511,9.7628,0.000170146,-0.0237198,0,No news
1196,125.017,120.043,129.992,9.94937,0.000180623,-0.00506267,0,No news
1197,125.826,120.794,130.857,10.0627,0.000179363,0.00626655,0,No news
1198,126.548,121.52,131.576,10.0555,0.000178715,0.00554642,0,No news
1199,125.501,120.543,130.458,9.91507,0.000182399,-0.00849261,0,No news
1200,125.015,120.036,129.995,9.95939,0.000183289,-0.00406095,0,No news
1201,124.456,119.479,129.433,9.95334,0.000182547,-0.00466571,0,No news
1202,124.885,119.869,129.901,10.0326,0.000185107,0.00325564,0,No news
1203,123.237,118.304,128.169,9.86531,0.000183334,-0.013469,0,No news
1204,123.121,118.127,128.115,9.98879,0.000181508,-0.00112114,0,No news
1205,124.118,119.079,129.158,10.0788,0.000181627,0.00788449,0,No news
1206,123.28,118.314,128.245,9.93041,0.000179787,-0.00695907,0,No news
1207,124.469,119.422,129.516,10.0942,0.00017857,0.00942437,0,No news
1208,126.026,121.114,130.937,9.82267,0.000161506,-0.017733,0.03,"Rumor: firm exploring strategic options"
1209,125.18,120.215,130.146,9.93112,0.000158061,-0.00688759,0,No news
1210,126.39,121.343,131.437,10.0944,0.000175582,0.00944242,0,No news
1211,126.784,121.769,131.799,10.0293,0.000174948,0.00293448,0,No news
1212,126.463,121.477,131.45,9.97296,0.000173851,-0.00270447,0,No news
1213,125.032,120.09,129.974,9.88446,0.000170042,-0.0115542,0,No news
1214,124.717,119.73,129.703,9.97303,0.000171584,-0.00269723,0,No news
1215,125.453,120.424,130.481,10.0571,0.000170585,0.00571359,0,No news
1216,124.996,120.015,129.977,9.96183,0.000171607,-0.00381673,0,No news
1217,124.974,119.976,129.972,9.99652,0.000170107,-0.000347973,0,No news
1218,124.994,119.994,129.993,9.99988,0.00016952,-1.23439e-05,0,No news
1219,125.634,120.609,130.658,10.0494,0.000168282,0.00494038,0,No news
1220,126.65,121.61,131.689,10.0788,0.000170078,0.00788326,0,No news
1221,127.313,122.288,132.339,10.0506,0.000170459,0.00505814,0,No news
1222,127.187,122.193,132.181,9.98838,0.000166891,-0.0011618,0,No news
1223,127.033,122.04,132.026,9.9862,0.000170276,-0.0013796,0,No news
1224,128.611,123.55,133.672,10.1218,0.000169711,0.012176,0,No news
1225,128.29,123.304,133.277,9.97332,0.000168527,-0.00266755,0,No news
1226,127.559,122.589,132.53,9.94119,0.000168905,-0.00588086,0,No news
1227,127.881,122.869,132.892,10.0234,0.000169233,0.00234453,0,No news
1228,127.361,122.382,132.34,9.9576,0.000170347,-0.00424005,0,No news
1229,128.394,123.354,133.434,10.0791,0.00017052,0.00790608,0,No news
1230,127.95,122.968,132.931,9.96361,0.000172134,-0.00363923,0,No news
1231,126.241,121.309,131.173,9.86385,0.000172483,-0.0136147,0,No news
1232,126.255,121.255,131.255,9.99936,0.00017187,-6.36408e-05,0,No news
1233,126.695,121.679,131.712,10.0331,0.000169502,0.00331285,0,No news
1234,125.843,120.878,130.808,9.93082,0.000168938,-0.00691837,0,No news
1235,125.952,120.949,130.956,10.007,0.000169094,0.000699913,0,No news
1236,125.591,120.606,130.575,9.96953,0.000171402,-0.00304746,0,No news
1237,126.437,121.405,131.47,10.0655,0.00017147,0.00654666,0,No news
1238,126.883,121.866,131.9,10.0335,0.000168812,0.00334918,0,No news
1239,126.774,121.78,131.769,9.98976,0.000168878,-0.00102423,0,No news
1240,126.813,121.813,131.814,10.0013,0.000175792,0.0001315,0,No news
1241,126.898,121.895,131.9,10.0049,0.000177133,0.00048963,0,No news
1242,125.842,120.885,130.8,9.91471,0.000173894,-0.00852855,0,No news
1243,118.116,113.183,123.049,9.86556,8.28132e-05,-0.0134441,-0.05,"Global macro uncertainty rises"
1244,120.521,115.42,125.621,10.2007,7.87204e-05,0.0200742,0,No news
1245,120.658,115.653,125.663,10.0106,7.72496e-05,0.00106108,0,No news
1246,119.414,114.467,124.362,9.89464,0.000175967,-0.0105359,0,No news
1247,119.255,114.262,124.247,9.98487,0.000176564,-0.00151311,0,No news
1248,118.713,113.737,123.689,9.95267,0.000180031,-0.00473296,0,No news
1249,118.619,113.624,123.614,9.9903,0.000179934,-0.000969889,0,No news
1250,117.773,112.81,122.736,9.92661,0.000179954,-0.00733938,0,No news
1251,118.334,113.312,123.357,10.0458,0.000179749,0.00457541,0,No news
1252,118.504,113.498,123.51,10.0125,0.00017816,0.00125383,0,No news
1253,118.369,113.376,123.363,9.98686,0.000176175,-0.00131412,0,No news
1254,118.139,113.149,123.128,9.97878,0.000171694,-0.00212208,0,No news
1255,118.246,113.242,123.249,10.0073,0.00017226,0.000733342,0,No news
1256,119.348,114.302,124.393,10.091,0.00017469,0.00910413,0,No news
1257,118.123,113.175,123.07,9.89504,0.000176677,-0.0104959,0,No news
1258,117.633,112.655,122.612,9.95671,0.000178036,-0.00432933,0,No news
1259,117.854,112.845,122.862,10.0169,0.000177052,0.00169337,0,No news
1260,116.531,111.588,121.474,9.88536,0.000177419,-0.0114645,0,No news
1261,110.882,105.881,115.883,10.0022,8.84715e-05,0.000224647,-0.05,"Global macro uncertainty rises"
1262,112.156,107.099,117.212,10.1133,8.89533e-05,0.0113293,0,No news
1263,111.993,107.001,116.985,9.98466,8.4426e-05,-0.00153433,0,No news
1264,112.078,107.076,117.081,10.0058,0.000181322,0.000580669,0,No news
1265,112.332,107.322,117.343,10.0208,0.000183827,0.002077,0,No news
1266,111.871,106.892,116.849,9.95701,0.000181782,-0.0042991,0,No news
1267,112.065,107.057,117.072,10.0155,0.000181258,0.00155197,0,No news
1268,113.126,108.08,118.173,10.0925,0.000182592,0.00924722,0,No news
1269,113.166,108.165,118.167,10.0016,0.000184596,0.000163529,0,No news
1270,113.263,108.26,118.267,10.0068,0.000181442,0.000679139,0,No news
1271,112.918,107.934,117.901,9.96763,0.000180657,-0.0032366,0,No news
1272,113.263,108.248,118.277,10.0287,0.000180486,0.00287079,0,No news
1273,114.319,109.274,119.365,10.0911,0.000178542,0.00910501,0,No news
1274,114.7,109.685,119.716,10.0315,0.000178959,0.00315059,0,No news
1275,115.53,110.495,120.565,10.0703,0.000178453,0.00702731,0,No news
1276,114.563,109.606,119.52,9.9142,0.000179602,-0.00858006,0,No news
1277,114.326,109.337,119.315,9.97749,0.000175726,-0.00225107,0,No news
1278,113.873,108.894,118.852,9.95859,0.00017152,-0.00414088,0,No news
1279,115.427,110.36,120.493,10.1338,0.000173396,0.0133778,0,No news
1280,115.613,110.605,120.62,10.0144,0.000173108,0.00143623,0,No news
1281,113.715,108.798,118.631,9.83274,0.000174684,-0.0167261,0,No news
1282,114.763,109.718,119.808,10.09,0.000174477,0.00899947,0,No news
1283,115.007,109.997,120.017,10.0195,0.000175094,0.0019502,0,No news
1284,113.788,108.842,118.734,9.89174,0.000174332,-0.0108261,0,No news
1285,111.207,106.172,116.242,10.0694,0.000117672,0.00693646,-0.03,"Rumor: firm exploring strategic options"
1286,110.638,105.665,115.612,9.94754,0.000117459,-0.00524555,0,No news
1287,111.188,106.164,116.212,10.0479,0.000172081,0.0047881,0,No news
1288,111.047,106.054,116.039,9.9855,0.00017286,-0.00144991,0,No news
1289,112.478,107.415,117.541,10.1263,0.00017392,0.0126335,0,No news
1290,113.387,108.348,118.427,10.0788,0.000174113,0.00787942,0,No news
1291,113.544,108.538,118.55,10.0121,0.000172846,0.0012098,0,No news
1292,112.435,107.485,117.385,9.90009,0.000175924,-0.0099907,0,No news
1293,112.5,107.498,117.502,10.004,0.000173424,0.000399865,0,No news
1294,112.732,107.723,117.742,10.0189,0.000179664,0.00188503,0,No news
1295,112.851,107.847,117.855,10.0087,0.000180175,0.00087287,0,No news
1296,113.359,108.338,118.381,10.0431,0.00018134,0.00431241,0,No news
1297,113.683,108.67,118.697,10.0267,0.000181094,0.00267321,0,No news
1298,110.031,104.944,115.117,10.1726,8.24774e-05,0.0172581,-0.05,"Global macro uncertainty rises"
1299,111.645,106.572,116.717,10.1449,7.62719e-05,0.0144895,0,No news
1300,114.212,109.099,119.326,10.2266,7.85566e-05,0.0226561,0,No news
1301,114.115,109.121,119.11,9.98973,0.000179121,-0.00102719,0,No news
1302,114.747,109.721,119.774,10.0534,0.000178865,0.00534445,0,No news
1303,114.685,109.688,119.681,9.99275,0.000177446,-0.000724698,0,No news
1304,113.757,108.798,118.715,9.91697,0.000178922,-0.00830267,0,No news
1305,113.043,108.075,118.01,9.93525,0.000178922,-0.00647485,0,No news
1306,112.705,107.721,117.689,9.96829,0.000178609,-0.00317082,0,No news
1307,114.183,109.119,119.247,10.1285,0.000177299,0.0128504,0,No news
1308,114.346,109.34,119.352,10.0125,0.000177048,0.0012509,0,No news
1309,114.849,109.828,119.87,10.0422,0.000175926,0.00421539,0,No news
1310,115.919,110.873,120.964,10.0909,0.000175324,0.0090916,0,No news
1311,116.736,111.702,121.77,10.0685,0.000174732,0.00685049,0,No news
1312,118.063,113.007,123.118,10.1113,0.000174066,0.011128,0,No news
1313,118.291,113.282,123.3,10.0176,0.000170932,0.00176173,0,No news
1314,118.126,113.134,123.119,9.98433,0.000174283,-0.00156745,0,No news
1315,120.226,115.139,125.313,10.1744,0.000173232,0.0174441,0,No news
1316,121.304,116.26,126.348,10.0875,0.000174555,0.00875106,0,No news
1317,120.23,115.276,125.185,9.90934,0.000176854,-0.00906615,0,No news
1318,120.669,115.652,125.687,10.0347,0.000177686,0.00346884,0,No news
1319,120.925,115.915,125.934,10.0194,0.000176507,0.00193644,0,No news
1320,120.677,115.688,125.666,9.97773,0.000176066,-0.00222667,0,No news
1321,120.839,115.834,125.845,10.0117,0.000174831,0.00117075,0,No news
1322,120.406,115.425,125.387,9.96229,0.000177837,-0.00377115,0,No news
1323,120.409,115.41,125.409,9.99848,0.000179666,-0.000151816,0,No news
1324,120.882,115.863,125.901,10.0374,0.00017977,0.0037372,0,No news
1325,120.418,115.438,125.398,9.95977,0.000175697,-0.00402272,0,No news
1326,119.165,114.218,124.112,9.89361,0.000177865,-0.0106387,0,No news
1327,119.467,114.455,124.479,10.0236,0.000175949,0.00235776,0,No news
1328,120.328,115.293,125.363,10.0701,0.00017296,0.00700544,0,No news
1329,119.799,114.822,124.777,9.95429,0.000170694,-0.00457085,0,No news
1330,121.05,115.999,126.102,10.1022,0.000167793,0.010221,0,No news
1331,120.783,115.795,125.771,9.97625,0.000165269,-0.0023748,0,No news
1332,118.323,113.427,123.219,9.7925,0.000168883,-0.0207496,0,No news
1333,118.383,113.381,123.385,10.0034,0.000166901,0.000340558,0,No news
1334,119.288,114.251,124.325,10.0744,0.000170964,0.0074436,0,No news
1335,118.912,113.928,123.895,9.9667,0.000171833,-0.0033302,0,No news
1336,119.265,114.251,124.279,10.0279,0.000175444,0.00279195,0,No news
1337,118.061,113.112,123.009,9.8967,0.000178588,-0.0103296,0,No news
1338,117.544,112.567,122.522,9.95439,0.00017954,-0.00456111,0,No news
1339,117.509,112.511,122.507,9.99519,0.000180274,-0.000481096,0,No news
1340,117.887,112.872,122.903,10.0304,0.000179751,0.00303556,0,No news
1341,118.445,113.423,123.468,10.0454,0.000180555,0.00454154,0,No news
1342,118.839,113.823,123.854,10.0313,0.000179325,0.0031347,0,No news
1343,119.405,114.382,124.428,10.0457,0.000185304,0.00456955,0,No news
1344,118.238,113.288,123.188,9.89998,0.000184261,-0.0100022,0,No news
1345,118.614,113.599,123.629,10.0299,0.000184742,0.00298573,0,No news
1346,119.109,114.089,124.129,10.0398,0.00018547,0.00398043,0,No news
1347,119.961,114.927,124.996,10.0695,0.000184837,0.00694563,0,No news
1348,119.007,114.048,123.967,9.9183,0.000185898,-0.00816983,0,No news
1349,118.345,113.374,123.316,9.94231,0.000185671,-0.00576894,0,No news
1350,118.346,113.347,123.345,9.99822,0.000186514,-0.000178094,0,No news
1351,118.551,113.544,123.559,10.0155,0.000187526,0.00154717,0,No news
1352,118.699,113.694,123.704,10.0105,0.000189662,0.00105492,0,No news
1353,118.427,113.439,123.414,9.97513,0.000191183,-0.00248709,0,No news
1354,119.62,114.571,124.669,10.0984,0.000190475,0.00983593,0,No news
1355,119.956,114.943,124.969,10.0261,0.000190701,0.00261175,0,No news
1356,119.458,114.48,124.437,9.95655,0.000189661,-0.00434499,0,No news
1357,120.346,115.31,125.382,10.0722,0.000190369,0.00721567,0,No news
1358,120.809,115.79,125.827,10.0364,0.000190338,0.00364327,0,No news
1359,121.215,116.199,126.231,10.0317,0.000191472,0.00316779,0,No news
1360,120.728,115.749,125.707,9.95784,0.000190371,-0.00421635,0,No news
1361,120.373,115.389,125.358,9.96866,0.000189481,-0.00313389,0,No news
1362,120.491,115.487,125.495,10.0079,0.000189256,0.000791538,0,No news
1363,120.089,115.106,125.071,9.96466,0.000186248,-0.00353441,0,No news
1364,120.818,115.789,125.847,10.0587,0.000186087,0.00586897,0,No news
1365,121.432,116.407,126.456,10.0488,0.000188645,0.00487994,0,No news
1366,121.143,116.156,126.13,9.97433,0.000187205,-0.00256665,0,No news
1367,121.453,116.441,126.465,10.0237,0.000184773,0.00236959,0,No news
1368,120.989,116.009,125.968,9.95984,0.000183718,-0.00401562,0,No news
1369,120.281,115.311,125.251,9.93951,0.000185439,-0.00604947,0,No news
1370,119.977,114.99,124.963,9.97282,0.000183878,-0.00271771,0,No news
1371,120.568,115.544,125.591,10.0473,0.000182371,0.00473141,0,No news
1372,117.272,112.261,122.282,10.0214,0.000140731,0.00213989,-0.03,"Rumor: firm exploring strategic options"
1373,119.074,113.999,124.15,10.1511,0.000146916,0.015109,0,No news
1374,119.323,114.314,124.333,10.019,0.000186219,0.00189995,0,No news
1375,118.953,113.97,123.937,9.96711,0.000184019,-0.00328897,0,No news
1376,118.726,113.736,123.715,9.97903,0.000184785,-0.00209719,0,No news
1377,117.704,112.748,122.66,9.91168,0.000187934,-0.00883206,0,No news
1378,117.452,112.464,122.441,9.97671,0.000187821,-0.00232858,0,No news
1379,116.837,111.864,121.81,9.94564,0.000185806,-0.00543618,0,No news
1380,116.787,111.79,121.783,9.99378,0.000187357,-0.000621573,0,No news
1381,117.082,112.071,122.094,10.0234,0.000187035,0.00234191,0,No news
1382,117.879,112.846,122.912,10.0659,0.000186888,0.00659133,0,No news
1383,119.282,114.224,124.341,10.1165,0.000186304,0.0116529,0,No news
1384,119.973,114.945,125.001,10.0559,0.000187215,0.00558646,0,No news
1385,120.269,115.257,125.28,10.0227,0.000186206,0.00227273,0,No news
1386,120.328,115.326,125.329,10.0031,0.000186258,0.000305322,0,No news
1387,121.276,116.237,126.314,10.0766,0.000187129,0.0076615,0,No news
1388,121.364,116.361,126.366,10.0054,0.000187875,0.000536211,0,No news
1389,122.158,117.127,127.19,10.0634,0.000187591,0.00634038,0,No news
1390,122.263,117.26,127.267,10.0067,0.000188288,0.000669633,0,No news
1391,121.663,116.689,126.638,9.94894,0.000186583,-0.00510644,0,No news
1392,122.591,117.554,127.628,10.0741,0.000185132,0.00741472,0,No news
1393,122.5,117.504,127.495,9.99067,0.000183609,-0.000932813,0,No news
1394,123.014,117.994,128.034,10.0401,0.000182744,0.00401033,0,No news
1395,122.527,117.548,127.506,9.95849,0.000179993,-0.00415114,0,No news
1396,122.358,117.366,127.351,9.98445,0.000179252,-0.00155476,0,No news
1397,122.894,117.873,127.915,10.0419,0.000180251,0.00418783,0,No news
1398,122.637,117.648,127.626,9.97724,0.000181698,-0.0022758,0,No news
1399,121.911,116.942,126.881,9.93882,0.000183738,-0.00611811,0,No news
1400,122.662,117.632,127.692,10.0596,0.000182691,0.00595758,0,No news
1401,122.204,117.223,127.184,9.96074,0.000180041,-0.00392569,0,No news
1402,121.756,116.775,126.737,9.96151,0.000181026,-0.00384873,0,No news
1403,122.551,117.52,127.583,10.0633,0.000178236,0.00633002,0,No news
1404,122.855,117.843,127.866,10.023,0.000177176,0.00229658,0,No news
1405,123.314,118.296,128.332,10.0355,0.000179091,0.00355324,0,No news
1406,123.93,118.906,128.954,10.048,0.000182209,0.00479839,0,No news
1407,123.737,118.746,128.728,9.98262,0.000181625,-0.00173816,0,No news
1408,124.068,119.056,129.08,10.0249,0.000183182,0.00248782,0,No news
1409,124.105,119.104,129.105,10.0011,0.000184119,0.000112317,0,No news
1410,124.989,119.955,130.024,10.0692,0.000183598,0.00691765,0,No news
1411,124.429,119.452,129.405,9.95324,0.000180268,-0.0046756,0,No news
1412,123.447,118.488,128.407,9.919,0.000180104,-0.00809961,0,No news
1413,124.189,119.16,129.218,10.0581,0.000182065,0.00580928,0,No news
1414,124.379,119.373,129.386,10.0135,0.000181316,0.0013504,0,No news
1415,123.949,118.967,128.931,9.96354,0.000180818,-0.00364608,0,No news
1416,124.615,119.589,129.64,10.0518,0.000178194,0.00517643,0,No news
1417,128.514,123.51,133.517,10.0064,0.000166541,0.000642803,0.03,"Rumor: firm exploring strategic options"
1418,126.793,121.861,131.725,9.8635,0.000169773,-0.0136501,0,No news
1419,127.232,122.216,132.248,10.0327,0.000182641,0.00327442,0,No news
1420,125.485,120.555,130.415,9.85988,0.000184261,-0.0140118,0,No news
1421,125.589,120.586,130.592,10.0065,0.000182422,0.000646053,0,No news
1422,126.364,121.334,131.394,10.0597,0.000180182,0.00597401,0,No news
1423,127.013,121.988,132.037,10.0494,0.000182359,0.00493734,0,No news
1424,127.538,122.518,132.558,10.0395,0.000180475,0.00394747,0,No news
1425,127.174,122.189,132.159,9.96963,0.000177855,-0.00303684,0,No news
1426,133.657,128.659,138.655,9.99558,0.000164392,-0.000441923,0.05,"Global macro uncertainty rises"
1427,133.94,128.93,138.95,10.0197,0.000143271,0.00197328,0,No news
1428,137.929,132.783,143.075,10.292,0.000149553,0.0291986,0,No news
1429,138.58,133.558,143.603,10.0453,0.000173348,0.00453464,0,No news
1430,138.161,133.177,143.145,9.96795,0.000173797,-0.00320451,0,No news
1431,138.454,133.444,143.464,10.0195,0.00017246,0.00194598,0,No news
1432,138.873,133.859,143.887,10.0285,0.000174069,0.00284882,0,No news
1433,138.625,133.635,143.615,9.98039,0.000171825,-0.00196097,0,No news
1434,139.512,134.481,144.543,10.0621,0.000169096,0.00620715,0,No news
1435,139.854,134.843,144.866,10.0228,0.000171882,0.00228245,0,No news
1436,140.218,135.206,145.23,10.0242,0.000168527,0.00242486,0,No news
1437,140.402,135.396,145.407,10.0115,0.000163485,0.00114689,0,No news
1438,139.49,134.524,144.457,9.93324,0.000164935,-0.00667589,0,No news
1439,139.995,134.977,145.012,10.0345,0.000161309,0.00344674,0,No news
1440,141.305,136.259,146.351,10.0916,0.000161281,0.00915561,0,No news
1441,141.102,136.11,146.094,9.984,0.000163696,-0.00159965,0,No news
1442,142.701,137.646,147.757,10.1111,0.000161862,0.0111087,0,No news
1443,143.231,138.213,148.249,10.0354,0.000160963,0.00354417,0,No news
1444,144.944,139.885,150.003,10.1173,0.000160277,0.0117276,0,No news
1445,146.592,141.536,151.647,10.1114,0.000158646,0.0111441,0,No news
1446,146.414,141.421,151.407,9.98628,0.000157034,-0.00137188,0,No news
1447,145.739,140.763,150.716,9.95224,0.0001605,-0.0047761,0,No news
1448,146.727,141.694,151.76,10.0659,0.000158813,0.00659448,0,No news
1449,147.378,142.357,152.4,10.0427,0.000161935,0.00426797,0,No news
1450,147.882,142.866,152.899,10.0325,0.000163825,0.00325009,0,No news
1451,147.968,142.965,152.97,10.0042,0.000159124,0.00041652,0,No news
1452,148.594,143.574,153.615,10.0407,0.000158759,0.00406865,0,No news
1453,143.204,138.239,148.169,9.92965,8.34016e-05,-0.00703488,-0.03,"Rumor: firm exploring strategic options"
1454,145.213,140.144,150.282,10.1385,8.06095e-05,0.0138529,0,No news
1455,145.891,140.869,150.914,10.045,0.000162161,0.00449615,0,No news
1456,145.158,140.184,150.132,9.9481,0.000154305,-0.0051901,0,No news
1457,145.142,140.143,150.141,9.99734,0.000153316,-0.000266439,0,No news
1458,145.482,140.471,150.493,10.0219,0.000154439,0.00218876,0,No news
1459,149.042,143.922,154.163,10.2402,0.000155856,0.02402,0,No news
1460,147.554,142.605,152.503,9.89805,0.000155152,-0.010195,0,No news
1461,147.082,142.099,152.066,9.96651,0.000151614,-0.0033491,0,No news
1462,145.567,140.62,150.515,9.89491,0.000153464,-0.0105089,0,No news
1463,145.224,140.237,150.212,9.97491,0.000151127,-0.00250851,0,No news
1464,145.945,140.921,150.969,10.0479,0.000155858,0.00479094,0,No news
1465,142.688,137.801,147.574,9.77279,0.00015114,-0.0227208,0,No news
1466,143.101,138.087,148.114,10.0274,0.000151986,0.00273871,0,No news
1467,144.473,139.426,149.52,10.0939,0.000153464,0.00938765,0,No news
1468,142.705,137.767,147.643,9.87538,0.000152765,-0.0124624,0,No news
1469,142.008,137.033,146.982,9.9495,0.00014976,-0.0050497,0,No news
1470,140.471,135.526,145.416,9.88977,0.000142244,-0.0110228,0,No news
1471,138.538,133.608,143.468,9.86008,0.000137383,-0.0139922,0,No news
1472,136.627,131.697,141.557,9.85976,0.000131015,-0.0140236,0,No news
1473,142.453,137.394,147.511,10.117,5.73711e-05,0.0117001,0.03,"Rumor: firm exploring strategic options"
1474,149.765,144.515,155.015,10.5001,5.43359e-05,0.0500056,0,No news
1475,152.434,147.346,157.522,10.1753,0.000133085,0.0175283,0,No news
1476,151.393,146.428,156.358,9.93017,0.000133644,-0.00698282,0,No news
1477,149.287,144.358,154.217,9.85857,0.0001355,-0.0141434,0,No news
